id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
68718,Django Unchained,8.171,24672,Released,2012-12-25,425368238,165,False,/5Lbm0gpFDRAPIV1Cth6ln9iL1ou.jpg,100000000,http://www.unchainedmovie.com,tt1853728,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",54.224,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,"Life, liberty and the pursuit of vengeance.","Drama, Western","The Weinstein Company, Columbia Pictures",United States of America,"English, French, German"
1422,The Departed,8.166,13792,Released,2006-10-04,291465000,151,False,/6WRrGYalXXveItfpnipYdayFkQB.jpg,90000000,http://thedeparted.com,tt0407887,en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",42.503,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,Lies. Betrayal. Sacrifice. How far will you take it?,"Drama, Thriller, Crime","Vertigo Entertainment, Media Asia Films, Initial Entertainment Group, Warner Bros. Pictures, Plan B Entertainment","Hong Kong, United States of America","English, Cantonese"
406997,Wonder,8.155,7421,Released,2017-11-13,305937718,113,False,/7vsnnWXuYvUesLuoysnfVZC6nxa.jpg,20000000,http://www.wonder.movie,tt2543472,en,Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",40.233,/ouYgAatYH4JzIThj6FI3UYf31RI.jpg,Who gives you the courage to face the world?,"Drama, Family","Lionsgate, Participant, Walden Media, Mandeville Films",United States of America,English
489,Good Will Hunting,8.149,11111,Released,1997-12-05,225933435,127,False,/bpV8wn48s82au37QyUJ51S7X2Vf.jpg,10000000,http://www.miramax.com/movie/good-will-hunting,tt0119217,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",56.169,/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,"Some people can never believe in themselves, until someone believes in them.",Drama,"Miramax, Lawrence Bender Productions, Be Gentlemen Limited Partnership",United States of America,English
600,Full Metal Jacket,8.136,9665,Released,1987-06-26,46357676,117,False,/3k2TRmqMjgt7tcwkYwZQdctnty3.jpg,30000000,https://www.warnerbros.com/movies/full-metal-jacket,tt0093058,en,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,40.541,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,In Vietnam The Wind Doesn't Blow It Sucks,"Drama, War","Natant, Stanley Kubrick Productions, Warner Bros. Pictures","United Kingdom, United States of America","English, Vietnamese"
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.129,5111,Released,1964-01-29,9523464,95,False,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,1800000,,tt0057012,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike.",18.253,/gHm96BRW4GoI339rF1vYoYTB6Qe.jpg,The hot-line suspense comedy.,"Drama, Comedy, War","Hawk Films, Columbia Pictures","United Kingdom, United States of America",English
146233,Prisoners,8.091,10748,Released,2013-09-19,122126687,153,False,/tlK9mWLquPawoHT9jIWe9WGANKx.jpg,46000000,https://www.warnerbros.com/movies/prisoners,tt1392214,en,Prisoners,"Keller Dover faces a parent's worst nightmare when his 6-year-old daughter, Anna, and her friend go missing. The only lead is an old motorhome that had been parked on their street. The head of the investigation, Detective Loki, arrests the driver, but a lack of evidence forces Loki to release his only suspect. Dover, knowing that his daughter's life is at stake, decides that he has no choice but to take matters into his own hands.",35.085,/tuZhZ6biFMr5n9YSVuHOJnNL1uU.jpg,Every moment matters.,"Drama, Thriller, Crime","Madhouse Entertainment, Alcon Entertainment, 8:38 Productions, Warner Bros. Pictures, Summit Entertainment",United States of America,English
7345,There Will Be Blood,8.085,5985,Released,2007-12-26,77208711,158,False,/8LRcCJjbQI552BMCuGgYqph8USS.jpg,25000000,https://www.netflix.com/title/70075473,tt0469494,en,There Will Be Blood,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",28.909,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,There will be greed. There will be vengeance.,Drama,"Paramount Vantage, Miramax, Ghoulardi Film Company",United States of America,English
4348,Pride & Prejudice,8.083,7394,Released,2005-09-16,121616555,127,False,/pgEWI7yGYF0mM5Uf1YxSOHsBkJR.jpg,28000000,http://www.prideandprejudicemovie.net/splash.html,tt0414387,en,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",49.413,/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,A romance ahead of its time.,"Drama, Romance","Focus Features, Universal Pictures, StudioCanal, Working Title Films, Scion Films","France, United Kingdom, United States of America",English
334543,Lion,8.083,6199,Released,2016-11-24,140312928,118,False,/fgffluhvdOv79SkYaKrfRA0xkf4.jpg,12000000,http://lionmovie.com/,tt3741834,en,Lion,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",20.266,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,The search begins,Drama,"The Weinstein Company, See-Saw Films, Screen Australia, Aquarius Films, Sunstar Entertainment","Australia, United Kingdom, United States of America","Bengali, English, Hindi"
381284,Hidden Figures,8.058,8958,Released,2016-12-10,235956898,127,False,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,25000000,http://www.hiddenfigures.com,tt4846340,en,Hidden Figures,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",70.299,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,"Meet the women you don't know, behind the mission you do.","Drama, History","Fox 2000 Pictures, Levantine Films, Chernin Entertainment, 20th Century Fox",United States of America,English
264644,Room,8.033,8684,Released,2015-10-16,35401758,118,False,/i8aK8cGt5iYfMmUJiAe5AKIqYE5.jpg,13000000,https://a24films.com/films/room,tt3170832,en,Room,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",17.002,/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,Love knows no boundaries,"Drama, Thriller","Elevation Pictures, Téléfilm Canada, Element Pictures, FilmNation Entertainment, No Trace Camping, Film4 Productions, Fís Éireann/Screen Ireland","Canada, Ireland, United Kingdom, United States of America",English
359724,Ford v Ferrari,8.01,6972,Released,2019-11-13,225508210,153,False,/ydmZIafp66mHABs3QJDwvjRgZfE.jpg,97600000,https://www.foxmovies.com/movies/ford-v-ferrari,tt1950186,en,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",78.353,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,They took the American dream for a ride,"Drama, Action, History","20th Century Fox, TSG Entertainment, Chernin Entertainment, Turnpike Films",United States of America,"French, Japanese, Italian, English"
28178,Hachi: A Dog's Tale,8.006,6235,Released,2009-06-08,46749646,93,False,/x8JRhQnQpanaSjQK3UaHDUKE29m.jpg,16000000,,tt1028532,en,Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,34.409,/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg,"A true story of faith, devotion and undying love.","Drama, Family","Scion Films, Stage 6 Films, Inferno Distribution, Hachiko, Grand Army Entertainment, Opperman Viner Chrystyn Entertainment","United Kingdom, United States of America","English, Japanese"
14,American Beauty,8.0,11260,Released,1999-09-15,356296601,122,False,/DztBnZaqmla2sGUW9s8AyOmskT.jpg,15000000,,tt0169547,en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",29.837,/wby9315QzVKdW9BonAefg8jGTTb.jpg,Look closer.,Drama,"Jinks/Cohen Company, DreamWorks Pictures",United States of America,English
627,Trainspotting,8.0,9017,Released,1996-02-23,16491080,94,False,/e9GbzPawXDFvLwSseCXpHkbCyAP.jpg,4000000,http://www.miramax.com/movie/trainspotting,tt0117951,en,Trainspotting,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",27.042,/bhY62Dw8iW54DIhxPQerbuB9DOP.jpg,Choose life.,"Drama, Crime","Noel Gay Motion Picture Company, Figment Films, Film4 Productions, Miramax",United Kingdom,English
13223,Gran Torino,7.994,10003,Released,2008-12-12,269958228,116,False,/wmsePXV2z1b6ecXuKKrFbG0Q92P.jpg,33000000,http://www.thegrantorino.com/,tt1205489,en,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",35.849,/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,Ever come across somebody you shouldn't have f#cked with?,Drama,"Matten Productions, Double Nickel Entertainment, Gerber Pictures, Malpaso Productions, Village Roadshow Pictures, WV Films IV, Warner Bros. Pictures","United States of America, Germany",English
640,Catch Me If You Can,7.971,14393,Released,2002-12-16,352114312,141,False,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,52000000,,tt0264464,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",44.814,/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,The true story of a real fake.,"Drama, Crime","Parkes/MacDonald Productions, Kemp Company, Splendid Pictures",United States of America,"English, French"
70,Million Dollar Baby,7.958,8874,Released,2004-12-15,216763646,132,False,/oGMomeS7bE43eN8SGJUaKvQnmud.jpg,30000000,http://www.milliondollarbaby-derfilm.de/,tt0405159,en,Million Dollar Baby,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",20.717,/2ti3l1OeB8G94yyqfAI7nmMZUbA.jpg,"Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.",Drama,"Lakeshore Entertainment, Malpaso Productions, Epsilon Motion Pictures, Albert S. Ruddy Productions, Warner Bros. Pictures","Switzerland, United States of America","Irish, English"
76203,12 Years a Slave,7.945,10603,Released,2013-10-18,187000000,134,False,/4Bb1kMIfrT2tYRZ9M6Jhqy6gkeF.jpg,20000000,http://www.foxsearchlight.com/12yearsaslave,tt2024544,en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",34.808,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,The extraordinary true story of Solomon Northup,"Drama, History","New Regency Pictures, Plan B Entertainment, River Road Entertainment, Regency Enterprises, Film4 Productions","United States of America, United Kingdom",English
152532,Dallas Buyers Club,7.932,8004,Released,2013-11-01,55736588,117,False,/jHwASc8hBtdfRGUmxS6pq5mHiyN.jpg,5000000,,tt0790636,en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",20.121,/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,Sometimes it takes a hustler to change the world,"Drama, History","Truth Entertainment, Voltage Pictures, CE, Evolution Independent, R² Films, Rainmaker Films, Focus Features",United States of America,"English, Japanese"
296096,Me Before You,7.918,11414,Released,2016-06-01,207945075,110,False,/7jjwdoIVPJp7gcDo9uE1sVZi2Rs.jpg,20000000,http://www.mebeforeyoumovie.net,tt2674426,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",79.741,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,Live boldly.,"Drama, Romance","New Line Cinema, Sunswept Entertainment, Metro-Goldwyn-Mayer",United States of America,English
316029,The Greatest Showman,7.908,8844,Released,2017-12-20,432844677,105,False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,84000000,http://thegreatestshowman.com/,tt1485796,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",33.346,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,The impossible comes true.,Drama,"Chernin Entertainment, 20th Century Fox, TSG Entertainment",United States of America,English
122906,About Time,7.905,7781,Released,2013-09-04,87100449,123,False,/5ZoFGrFCKP0QrcfVwOIHiAwunBg.jpg,12000000,,tt2194499,en,About Time,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",35.707,/iR1bVfURbN7r1C46WHFbwCkVve.jpg,What if every moment in life came with a second chance?,"Drama, Romance, Fantasy","Working Title Films, Translux, Universal Pictures, Relativity Media",United Kingdom,English
597,Titanic,7.9,23637,Released,1997-11-18,2264162353,194,False,/rzdPqYx7Um4FUZeD8wpXqjAUcEm.jpg,200000000,https://www.paramountmovies.com/movies/titanic,tt0120338,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",102.348,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,Nothing on Earth could come between them.,"Drama, Romance","Paramount, 20th Century Fox, Lightstorm Entertainment",United States of America,"English, French, German, Swedish, Italian, Russian"
